"","Row.names","Medicago-1d.1","Medicago-1d.2","Medicago-1d.3","Medicago-1d.4","Medicago-00h.1","Medicago-00h.2","Medicago-00h.3","Medicago-00h.4","Medicago-02h.1","Medicago-02h.2","Medicago-02h.3","Medicago-02h.4","Medicago-04h.1","Medicago-04h.2","Medicago-04h.3","Medicago-04h.4","Medicago-4d.1","Medicago-4d.2","Medicago-4d.3","Medicago-4d.4","Medicago-p5h.1","Medicago-p5h.2","Medicago-p5h.3","Medicago-p5h.4","Medicago_00h_Medicago_02h_log2_FC","Medicago_00h_Medicago_02h_Pvalue","Medicago_00h_Medicago_02h_fdr","Medicago_00h_Medicago_04h_log2_FC","Medicago_00h_Medicago_04h_Pvalue","Medicago_00h_Medicago_04h_fdr","Medicago_00h_Medicago_1d_log2_FC","Medicago_00h_Medicago_1d_Pvalue","Medicago_00h_Medicago_1d_fdr","Medicago_00h_Medicago_4d_log2_FC","Medicago_00h_Medicago_4d_Pvalue","Medicago_00h_Medicago_4d_fdr","Medicago_00h_Medicago_p5h_log2_FC","Medicago_00h_Medicago_p5h_Pvalue","Medicago_00h_Medicago_p5h_fdr","Medicago_02h_Medicago_04h_log2_FC","Medicago_02h_Medicago_04h_Pvalue","Medicago_02h_Medicago_04h_fdr","Medicago_02h_Medicago_1d_log2_FC","Medicago_02h_Medicago_1d_Pvalue","Medicago_02h_Medicago_1d_fdr","Medicago_02h_Medicago_4d_log2_FC","Medicago_02h_Medicago_4d_Pvalue","Medicago_02h_Medicago_4d_fdr","Medicago_02h_Medicago_p5h_log2_FC","Medicago_02h_Medicago_p5h_Pvalue","Medicago_02h_Medicago_p5h_fdr","Medicago_04h_Medicago_1d_log2_FC","Medicago_04h_Medicago_1d_Pvalue","Medicago_04h_Medicago_1d_fdr","Medicago_04h_Medicago_4d_log2_FC","Medicago_04h_Medicago_4d_Pvalue","Medicago_04h_Medicago_4d_fdr","Medicago_04h_Medicago_p5h_log2_FC","Medicago_04h_Medicago_p5h_Pvalue","Medicago_04h_Medicago_p5h_fdr","Medicago_1d_Medicago_4d_log2_FC","Medicago_1d_Medicago_4d_Pvalue","Medicago_1d_Medicago_4d_fdr","Medicago_1d_Medicago_p5h_log2_FC","Medicago_1d_Medicago_p5h_Pvalue","Medicago_1d_Medicago_p5h_fdr","Medicago_4d_Medicago_p5h_log2_FC","Medicago_4d_Medicago_p5h_Pvalue","Medicago_4d_Medicago_p5h_fdr","Medicago_00h","Medicago_02h","Medicago_04h","Medicago_1d","Medicago_4d","Medicago_p5h","id2","HMDBID","KEGGID","Descrip","Kingdom","Super_class","Class","Sub_class","CAS","DTXSID","DTXCID","SID","CID","KEGG","ChEBI","Drugbank","Name","id"
"29","dethiobiotin",0.0137998539902352,0.160907229472959,0.00901355673088244,0.247264135827912,0.00988563622826913,0.00282285313633502,0.0491567892700423,0.0496086858380069,0.00198391847292445,1.13600860295436e-05,0,0.0027827410206919,0.13402683122783,0.0188596976749487,0.00709595368586131,0.0167939570641862,0.289394083779279,1.95385556778636,0,0.797515259981726,0.00227414570311479,0.00136469006574564,0.0545987623831146,0.0193300605656011,"3.71752831029253","0.0303828219765775","0.0303828219765775","-0.646639056829559","0.885233914473202","0.885233914473202","1.91339730044571","0.47048642205879","0.47048642205879","-4.72069132711927","0.312321421676216","0.312321421676216","0.501498461392249","0.665005542102029","0.665005542102029","-4.36416736712209","0.0303828219765775","0.0303828219765775","5.63092561073824","0.0303828219765775","0.0303828219765775","-8.4382196374118","0.245383458473363","0.245383458473363",-3.21602984890028,0.193930852282411,0.193930852282411,"1.26675824361615","0.665005542102029","0.665005542102029","-4.07405227028971","0.312321421676216","0.312321421676216",1.14813751822181,0.665005542102029,0.665005542102029,"-2.80729402667356","0.312321421676216","0.312321421676216",2.41489576183795,0.312321421676216,0.312321421676216,"5.22218978851151","0.312321421676216","0.312321421676216",0.0278684911181634,0.00119450489491147,0.0441941099132065,0.107746194005497,0.76019122788684,0.019391914679394,"dethiobiotin","HMDB0003581","C01909","belongs to the class of organic compounds known as medium-chain fatty acids. These are fatty acids with an aliphatic tail that contains between 4 and 12 carbon atoms.","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","533-48-2",NA,NA," 26697261",NA,"C01909"," 42280","DB03775","Dethiobiotin","dethiobiotin"
"30","dihexose(s)",0.481119476599213,0.473120333681677,0.0333061876566768,4.37934475150156,0.0492317801347082,3.15822099893233,0,0.0215859332073451,0.82254705132958,0.689490578718584,0.102730383441401,0.412774585409554,0.0251580865849765,1.09449722179201,0.194713062739321,2.16131278244029,0.442289696237995,0,0,0,0,1.06024766055688,0,0,"0.670315165948427","0.312321421676216","0.312321421676216","-0.106064334292998","0.47048642205879","0.47048642205879","0.732270593251058","0.312321421676216","0.312321421676216","2.85683837863141","0.356170327949322","0.356170327949322","1.6030568635673","0.356170327949322","0.356170327949322","-0.776379500241425","0.885233914473202","0.885233914473202","1.40258575919949","1","1","2.18652321268298","0.103753677520986","0.103753677520986",0.932741697618876,0.300522311495472,0.300522311495472,"0.62620625895806","0.885233914473202","0.885233914473202","2.96290271292441","0.103753677520986","0.103753677520986",1.7091211978603,0.103753677520986,0.103753677520986,"3.58910897188247","0.0545144786438286","0.0545144786438286",2.33532745681836,0.183150203156622,0.183150203156622,"-1.25378151506411","1","1",0.807259678068595,0.50688564972478,0.86892028838915,1.34172268735978,0.110572424059499,0.265061915139221,"dihexose(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dihexose(s)"
"31","ferulic acid",0.0309679787986993,0.0555411259976961,0.130995460248359,0.111407184601871,0.000801997449772625,0.000686683635111997,0.00442909614918898,0.00394953421718595,0.000381319833087571,0.000294687605280978,0,0.00532916265903896,0.00125110261307868,0.00138322568088961,0.0194994557177072,0.10127943644363,0.00226691180656017,0.00657269721670964,0.00106505953895858,0.0126972188730803,0.0023097424875769,0.000563646044216271,0.00128545391155993,0.0111901289101971,"0.470942415162056","0.312321421676216","0.312321421676216","-3.19975496515801","0.312321421676216","0.312321421676216","4.58537977433124","0.0303828219765775","0.0303828219765775","-0.939840500471713","0.312321421676216","0.312321421676216","-0.480568760827145","1","1","-3.67069738032007","0.112351197690464","0.112351197690464","5.0563221894933","0.0303828219765775","0.0303828219765775","-1.41078291563377","0.112351197690464","0.112351197690464",-0.951511175989201,0.193930852282411,0.193930852282411,"1.38562480917323","0.112351197690464","0.112351197690464","2.2599144646863","0.665005542102029","0.665005542102029",2.71918620433087,0.47048642205879,0.47048642205879,"3.64553927385953","0.0303828219765775","0.0303828219765775",4.1048110135041,0.0303828219765775,0.0303828219765775,"0.459271739644567","0.665005542102029","0.665005542102029",0.00246682786281489,0.00150129252435188,0.0308533051138264,0.0822279374116563,0.00565047185882718,0.00383724283838755,"ferulic acid","HMDB0000954",NA,NA,NA,NA,NA,NA,"1135-24-6","DTXSID5040673",NA,NA,NA,"C01494"," 17620","DB07767","Ferulic acid","ferulic acid"
"32","glucuronolactone",0,0.000371120417213241,0.00169182236825327,0,0.00139433478549217,0.000410983443761099,0,0.00460858550149966,0.000618057172223063,0.00247926343843318,0,0.00156086444027327,0.00195998387787923,0.00252113041294827,0.00448884817072846,8.93171631605146e-05,0,0,0.000137910592107557,0,0.000520593105808947,0.00331074530382455,0.013913958233981,0.00409510197276038,"0.266374434560165","1","1","-0.326564342015478","0.665005542102029","0.665005542102029","-0.780420861947706","0.459597386183942","0.459597386183942","1.33153659688186","0.124094658828252","0.124094658828252","-1.31111735015328","0.312321421676216","0.312321421676216","-0.592938776575643","0.312321421676216","0.312321421676216","-0.514046427387541","0.459597386183942","0.459597386183942","1.0651621623217","0.124094658828252","0.124094658828252",-1.57749178471345,0.193930852282411,0.193930852282411,"-1.10698520396318","0.110210182673421","0.110210182673421","1.65810093889734","0.0545144786438286","0.0545144786438286",-0.984553008137802,0.47048642205879,0.47048642205879,"0.551115734934155","0.408351969325938","0.408351969325938",-2.09153821210099,0.0590718680155165,0.0590718680155165,"-2.64265394703514","0.0265187219594307","0.0265187219594307",0.00160347593268823,0.00116454626273238,0.00226481990617912,0.000515735696366628,3.44776480268893e-05,0.00546009965409373,"glucuronolactone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"glucuronolactone"
"33","glutamine",0.237999745403735,0.565103338303323,0.00245454872756241,0.0140370102313861,0.278760406811062,2.7719260966489,0.00489889349179295,0.0211828110311861,1.64934206534547,2.58945323097424,0,0,1.06637142775935,1.78103587444858,0.0944092823818296,0.0413264396832605,0.00950953118853628,0.136136661699973,0.0109710976805308,0.74480232214467,2.67363848955815,0.612062725112353,0.972909230239911,0.0267713081655606,"-0.461724933658907","0.663117245320382","0.663117245320382","0.044523824943243","0.665005542102029","0.665005542102029","-1.90328378977568","0.665005542102029","0.665005542102029","1.7666316774965","0.885233914473202","0.885233914473202","-0.477479580488075","0.47048642205879","0.47048642205879","0.50624875860215","0.884549438852962","0.884549438852962","-2.36500872343459","1","1","2.22835661115541","1","1",-0.0157546468291689,0.663117245320382,0.663117245320382,"-1.85875996483244","0.312321421676216","0.312321421676216","1.72210785255326","0.312321421676216","0.312321421676216",-0.522003405431319,1,1,"-0.136652112279178","1","1",-2.38076337026375,0.112351197690464,0.112351197690464,"-2.24411125798458","0.193930852282411","0.193930852282411",0.769192051995734,1.05969882407993,0.745785756068254,0.204898660666502,0.225354903178428,1.07134543826899,"glutamine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"glutamine"
"34","glyceraldehyde or lactic acid",0,0.00102395365442664,0,0,0,0,0,0,0,0.109023630721593,0,0,0,0.0636778581912164,0,0,0,0,0,0,0,0,0,0,"-4.82048062932382","0.453254704753736","0.453254704753736","-4.08061200693558","0.453254704753736","0.453254704753736","0.328823155543782","0.453254704753736","0.453254704753736","NA","NA","0","NA","NA","0","0.739868622388238","1","1","-4.49165747378004","1","1","4.82048062932382","0.453254704753736","0.453254704753736",4.82048062932382,0.453254704753736,0.453254704753736,"-3.7517888513918","1","1","4.08061200693558","0.453254704753736","0.453254704753736",4.08061200693558,0.453254704753736,0.453254704753736,"0.328823155543782","0.453254704753736","0.453254704753736",0.328823155543782,0.453254704753736,0.453254704753736,"NA","NA","0",0,0.0272559076803982,0.0159194645478041,0.000255988413606661,0,0,"glyceraldehyde or lactic acid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"glyceraldehyde or lactic acid"
"35","guanine",14.1267380248713,9.48076029710286,33.887882793724,37.7877964043279,15.9542629405599,8.37794606482999,53.0478129313741,24.6577590516155,10.1198925396045,15.1445730147708,46.035428299707,12.1237265720183,14.0810879663824,13.2005881047287,13.9097174726307,12.1128121172035,6.60356592381421,7.26570236128185,20.209702571602,14.0807009739281,14.1885093291408,16.5485286846383,23.7610016683579,61.4535992035894,"0.290562982711147","0.665005542102029","0.665005542102029","0.936730457068621","0.312321421676216","0.312321421676216","-0.0988059907668996","1","1","1.08314269693199","0.193930852282411","0.193930852282411","-0.1844129951083","0.885233914473202","0.885233914473202","0.646167474357474","0.885233914473202","0.885233914473202","0.191756991944248","1","1","0.792579714220839","0.47048642205879","0.47048642205879",-0.474975977819447,0.312321421676216,0.312321421676216,"0.837924466301722","0.312321421676216","0.312321421676216","0.146412239863365","0.885233914473202","0.885233914473202",-1.12114345217692,0.0303828219765775,0.0303828219765775,"0.984336706165087","0.193930852282411","0.193930852282411",-0.2832189858752,0.665005542102029,0.665005542102029,"-1.26755569204029","0.112351197690464","0.112351197690464",25.5094452470949,20.8559051065251,13.3260514152363,23.8207943800065,12.0399179576565,28.9879097214316,"guanine","HMDB0000132","C00242","belongs to the class of organic compounds known as purines and purine derivatives. These are aromatic heterocyclic compounds containing a purine moiety, which is formed a pyrimidine-ring ring fused to an imidazole ring.","Organic compounds","Organoheterocyclic compounds","Imidazopyrimidines","Purines and purine derivatives","73-40-5","DTXSID9052476","DTXCID6031049","315685596","  764","C00242"," 16235","DB02377","Guanine","guanine"
"36","histamine and unresolvable, unidentified isomers",0.00485255063483579,0.00957165269234809,0.00920375812439702,0.00786280656882087,0.00626016122589438,0.00958441246340166,0.0860758666732955,0.018709623770792,0.00629503208718963,0.00622599973919632,0.0175558400065474,0.0111832127170527,0.00527159898324045,0.0125179988029427,0.0133371435202113,0.0342857501180123,0,0,0,0,0.0121006545902306,0.0101251551497545,0.0350806883618515,0.0339234404533475,"1.46134094249846","0.47048642205879","0.47048642205879","0.844384909613647","0.885233914473202","0.885233914473202","-1.81213642752761","0.193930852282411","0.193930852282411","4.96150831707971","0.0210705701343787","0.0210705701343787","0.38816502035069","0.665005542102029","0.665005542102029","-0.616956032884817","0.665005542102029","0.665005542102029","-0.350795485029143","0.665005542102029","0.665005542102029","3.50016737458124","0.0210705701343787","0.0210705701343787",-1.07317592214778,0.193930852282411,0.193930852282411,"-0.967751517913961","0.193930852282411","0.193930852282411","4.11712340746606","0.0210705701343787","0.0210705701343787",-0.456219889262958,0.885233914473202,0.885233914473202,"3.1493718895521","0.0210705701343787","0.0210705701343787",-1.42397140717692,0.0303828219765775,0.0303828219765775,"-4.57334329672902","0.0210705701343787","0.0210705701343787",0.0301575160333459,0.0103150211374965,0.0163531228561017,0.00787269200510044,0,0.022807484638796,"histamine and unresolvable, unidentified isomers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"histamine and unresolvable, unidentified isomers"
"37","histidinol and unresolvable, unidentified isomers",0.00184691266672364,0.00116402492862385,0.00123697484716447,0.000690946269887532,0.00139291825291527,0.000199336481487999,0.00140178551712225,0.0021583472826948,0.0024871659994777,0.000172359903853554,0,0.000883900018288486,0.00164740132145703,0.00081798338653292,0.00175276172671665,0.00269020883858985,0.00213736226748867,0.00933975540346957,0,0,0.00213377859175707,0.000278397907134837,0.00735606901691769,0.00214589609906327,"0.27892825403483","0.47048642205879","0.47048642205879","-0.253213547424254","0.47048642205879","0.47048642205879","-0.0340574965656708","0.665005542102029","0.665005542102029","-0.757916775311373","0.884549438852962","0.884549438852962","-0.798089296528865","0.47048642205879","0.47048642205879","-0.532141801459084","0.312321421676216","0.312321421676216","0.244870757469159","0.47048642205879","0.47048642205879","-1.0368450293462","1","1",-1.07701755056369,0.312321421676216,0.312321421676216,"-0.287271043989924","0.47048642205879","0.47048642205879","-0.504703227887119","0.884549438852962","0.884549438852962",-0.544875749104611,0.665005542102029,0.665005542102029,"-0.791974271877044","1","1",-0.832146793094536,0.312321421676216,0.312321421676216,"-0.0401725212174919","0.663117245320382","0.663117245320382",0.00128809688355508,0.000885856480404936,0.00172708881832411,0.00123471467809987,0.00286927941773956,0.00297853540371822,"histidinol and unresolvable, unidentified isomers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"histidinol and unresolvable, unidentified isomers"
"38","homovanillic acid",0.00512157943963581,0.00192570306647228,0.00668441970671775,0.0123764752414181,0.00412549373451193,0.0010863499548584,0.0098301378046695,0.00646241840952541,0.00116090267753462,0.000418015462255268,0.00398088689685626,0.00390204189024012,0.00117062200284906,0.00128121133482433,0.00258659008371913,0.00702230741153204,0.00569642969230716,0.00754946244938207,0.0106834480013968,0.0122044589468038,0.00244809371524832,0.000926078981302523,0.00336479509288148,0.0085864200194712,"0.92186979860999","0.193930852282411","0.193930852282411","0.667208612538009","0.665005542102029","0.665005542102029","0.23940922392007","0.665005542102029","0.665005542102029","-0.654071573204442","0.193930852282411","0.193930852282411","0.400248790293954","0.47048642205879","0.47048642205879","-0.254661186071981","0.665005542102029","0.665005542102029","1.16127902253006","0.112351197690464","0.112351197690464","-1.57594137181443","0.0303828219765775","0.0303828219765775",-0.521621008316036,0.885233914473202,0.885233914473202,"0.906617836458079","0.312321421676216","0.312321421676216","-1.32128018574245","0.0606019697120061","0.0606019697120061",-0.266959822244055,0.885233914473202,0.885233914473202,"-0.414662349284372","0.47048642205879","0.47048642205879",0.639658014214024,0.47048642205879,0.47048642205879,"1.0543203634984","0.112351197690464","0.112351197690464",0.00537609997589131,0.00236546173172157,0.00301518270823114,0.00652704436356098,0.00903344977247244,0.00383134695222588,"homovanillic acid","HMDB0000118","C05582","belongs to the class of organic compounds known as methoxyphenols. Methoxyphenols are compounds containing a methoxy group attached to the benzene ring of a phenol moiety.","Organic compounds","Benzenoids","Phenols","Methoxyphenols","306-08-1","DTXSID5059791","DTXCID4038219","315687911"," 1738","C05582","545959",NA,"Homovanillic acid","homovanillic acid"
"39","hypoxanthine",2.1349980981914,0.26102153273111,0,0,6.10814909162962,0.019097908592038,1.73647623363107,2.10925247222376,4.14699059862321,0.608345648151307,0,0,8.20497494495043,0,0,0,0,0,0,0,4.34678546719345,0.526629435413047,0,0,"1.06784217714404","0.309424060364659","0.309424060364659","0.281400477688543","0.300522311495472","0.300522311495472","-2.0555563551641","0.309424060364659","0.309424060364659","11.2843868462095","0.0210705701343787","0.0210705701343787","1.03248585952979","0.309424060364659","0.309424060364659","-0.7864416994555","0.868661062991067","0.868661062991067","-0.987714178020062","0.877782280346235","0.877782280346235","10.2165446690654","0.185876732365876","0.185876732365876",-0.035356317614248,1,1,"-1.77415587747556","0.868661062991067","0.868661062991067","11.0029863685209","0.453254704753736","0.453254704753736",0.751085381841251,0.868661062991067,0.868661062991067,"9.22883049104535","0.185876732365876","0.185876732365876",-1.02307049563431,0.877782280346235,0.877782280346235,"-10.2519009866797","0.185876732365876","0.185876732365876",2.49324392651912,1.18883406169363,2.05124373623761,0.599004907730628,0,1.21835372565162,"hypoxanthine","HMDB0000157",NA,NA,NA,NA,NA,NA,"68-94-0","DTXSID8045983","DTXCID6025983","315681605","  790","C00262"," 17368","DB04076","Hypoxanthine","hypoxanthine"
"40","inosine",0,0.000556178975114465,0,0,0.00353666308814805,0.0054904086367397,0,0.000594877959818035,0.00230798715228166,0.000799148754194005,0,0.00175548184769034,0,6.49502869803234e-05,0,0,0,0.00114486060568284,0,0,0.0032457600498492,0.00255532542831027,0,0.0435745399121257,"0.620128412305368","0.771503409140308","0.771503409140308","1.74462359459738","0.124094658828252","0.124094658828252","-1.58003688343299","0.124094658828252","0.124094658828252","1.40472931389488","0.21860373720806","0.21860373720806","-1.97024786014067","1","1","1.12449518229201","0.124094658828252","0.124094658828252","-0.959908471127623","0.124094658828252","0.124094658828252","0.784600901589511","0.21860373720806","0.21860373720806",-2.59037627244603,0.245383458473363,0.245383458473363,"0.164586711164388","1","1","-0.3398942807025","1","1",-3.71487145473804,0.124094658828252,0.124094658828252,"-0.175307569538112","1","1",-3.55028474357366,0.124094658828252,0.124094658828252,"-3.37497717403554","0.124094658828252","0.124094658828252",0.00240548742117645,0.0012156544385415,1.62375717450808e-05,0.000139044743778616,0.000286215151420711,0.0123439063475713,"inosine","HMDB0000195",NA,NA,NA,NA,NA,NA,"58-63-9","DTXSID2045993","DTXCID0025993","315681612"," 6021","C00294"," 17596","DB04335","Inosine","inosine"
"41","isoleucine",0.405083848465767,0.48489297994846,0,0,0.0323681602860302,0.0311065471437782,0.00855845248595422,0.346936320483987,0.0453334615747164,0.731021878730563,0,0,0.0726274246710834,0.533586439314409,0.0115472547190119,0.0143985935799419,0.214403953028357,0.00789427420211767,0,0,0.0509597311772903,0.0229912734516902,0.0322938240308221,0.00989335616141215,"-0.883577646318518","0.884549438852962","0.884549438852962","-0.588835440895908","0.885233914473202","0.885233914473202","1.07968386908129","1","1","0.902328285730396","0.191266986878869","0.191266986878869","1.81585879729948","0.885233914473202","0.885233914473202","0.29474220542261","0.663117245320382","0.663117245320382","0.196106222762775","1","1","1.78590593204891","0.877782280346235","0.877782280346235",2.699436443618,0.884549438852962,0.884549438852962,"0.490848428185386","0.663117245320382","0.663117245320382","1.4911637266263","0.191266986878869","0.191266986878869",2.40469423819539,0.665005542102029,0.665005542102029,"1.98201215481169","0.644552170515899","0.644552170515899",2.89554266638078,1,1,"0.913530511569085","0.309424060364659","0.309424060364659",0.104742370099937,0.19408883507632,0.158039928071112,0.222494207103557,0.0555745568076187,0.0290345462053037,"isoleucine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isoleucine"
"42","leucine/norleucine",0.0674643136124901,0.370161296998075,0.0148822220128044,0.000889267899213248,0.065763220196824,0.307770865384648,0.00987862639193197,0.3301888714765,0,0,0,0,0.914966235472462,0.288653572010792,0.00111041251947648,0.0232406470886573,0.426690220021536,0.0154905492255071,0,0.000587587828645224,0.104524172608453,0.0253133521077372,0.45404807249955,0.0151951588709487,"7.48703926346669","0.0210705701343787","0.0210705701343787","-0.779713161644022","0.885233914473202","0.885233914473202","-0.649735853274578","0.885233914473202","0.885233914473202","0.683656064922194","0.47048642205879","0.47048642205879","0.250831873216699","1","1","-8.26675242511071","0.0210705701343787","0.0210705701343787","6.83730341019211","0.0210705701343787","0.0210705701343787","-6.80338319854449","0.0689184442895021","0.0689184442895021",-7.23620739024999,0.0210705701343787,0.0210705701343787,"-1.4294490149186","0.665005542102029","0.665005542102029","1.46336922656622","0.312321421676216","0.312321421676216",1.03054503486072,1,1,"0.0339202116476165","0.665005542102029","0.665005542102029",-0.398903980057879,0.47048642205879,0.47048642205879,"-0.432824191705495","0.312321421676216","0.312321421676216",0.178400395862476,0,0.306992716772847,0.113349275130646,0.110692089268922,0.149770189021672,"leucine/norleucine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"leucine/norleucine"
"43","malonic acid",0.000535831840315248,0.000724058840190293,0,0,0.0011165457709433,0.0018296059383284,0,0.000847347417810708,0.00194604166073393,0.000314470822895546,0,0.000115309579113,0,0,0,0,0.00159989773025153,0.00185080688496304,0,0.000297389910887828,0.011858198550679,0.000195378196691126,0,0,"0.289659848330436","0.771503409140308","0.771503409140308","0.962271215302935","0.0689184442895021","0.0689184442895021","-0.56723839987879","0.183150203156622","0.183150203156622","0.00842966049608903","1","1","-1.04255164614121","0.65725516871927","0.65725516871927","0.672611366972499","0.0689184442895021","0.0689184442895021","-0.277578551548354","0.882420114075504","0.882420114075504","-0.281230187834347","1","1",-1.33221149447164,0.882420114075504,0.882420114075504,"0.395032815424145","0.185876732365876","0.185876732365876","-0.953841554806846","0.0689184442895021","0.0689184442895021",-2.00482286144414,0.185876732365876,0.185876732365876,"-0.558808739382701","0.459597386183942","0.459597386183942",-1.60979004602,1,1,"-1.0509813066373","0.65725516871927","0.65725516871927",0.000948374781770601,0.000593955515685618,0,0.000314972670126385,0.000937023631525597,0.00301339418684254,"malonic acid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"malonic acid"
"44","N-acetyl-hexosamine",1.40297875598322,0.891668998027967,3.2127415685425,0.135547120901827,0.270033882177236,0.750990162825334,0.176045307794019,0.172743359725042,0.0593433708073196,0.467447915858028,0.30500933780873,1.97108977565446,0.903436904278571,1.19864889040399,0.0881109500025182,0.198142131757169,0.695858509285125,1.03085172338476,1.67331995494244,2.5802169733535,0.14582116456744,0.612504403935678,0.120753400985329,0.16693963868038,"-1.03078739286093","0.665005542102029","0.665005542102029","-0.800236423177055","0.665005542102029","0.665005542102029","2.0392830542318","0.312321421676216","0.312321421676216","-2.12298442297184","0.0606019697120061","0.0606019697120061","0.387770444374962","0.193930852282411","0.193930852282411","0.230550969683875","1","1","1.00849566137087","0.47048642205879","0.47048642205879","-1.09219703011091","0.193930852282411","0.193930852282411",1.41855783723589,0.665005542102029,0.665005542102029,"1.23904663105474","0.47048642205879","0.47048642205879","-1.32274799979478","0.193930852282411","0.193930852282411",1.18800686755202,0.47048642205879,0.47048642205879,"-0.0837013687400437","0.885233914473202","0.885233914473202",2.42705349860676,0.193930852282411,0.193930852282411,"2.5107548673468","0.0303828219765775","0.0303828219765775",0.342453178130408,0.700722600032134,0.597084719110562,1.41073411086388,1.49506179024146,0.261504652042207,"n-acetyl-hexosamine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N-acetyl-hexosamine"
"45","N-acetyl-phenylalanine",0.308261074944705,0.0029351640025424,0.000831423301089543,0.00201345715415662,0.0177889493476017,0.000359259120153097,0.00216659975117869,0.00236749982097306,0.295724148608504,0.000350386673093729,0.00501828548390853,0.00451474719581279,0.0132370445338461,0.00342123055539167,0.00237487863610507,0.000714835087456669,0.0223278267771413,0.320367166066838,0.543811450696665,0.0165720534623949,0.0125454574276712,0.000799675053994665,0.00223319681765268,0.00190809192724423,"-3.53648536550045","0.665005542102029","0.665005542102029","0.168078127542022","0.665005542102029","0.665005542102029","3.57525793175392","0.885233914473202","0.885233914473202","-5.08727203323843","0.0606019697120061","0.0606019697120061","0.312458258319734","0.885233914473202","0.885233914473202","3.70456349304247","0.665005542102029","0.665005542102029","0.038772566253469","0.885233914473202","0.885233914473202","-1.55078666773798","0.112351197690464","0.112351197690464",3.84894362382019,0.665005542102029,0.665005542102029,"3.74333605929594","1","1","-5.25535016078045","0.0303828219765775","0.0303828219765775",0.144380130777712,0.665005542102029,0.665005542102029,"-1.51201410148451","0.112351197690464","0.112351197690464",3.88771619007365,0.665005542102029,0.665005542102029,"5.39973029155817","0.0303828219765775","0.0303828219765775",0.00567057700997664,0.0764018919903299,0.00493699720319989,0.0785102798506234,0.22576962425076,0.00437160530664068,"n-acetyl-phenylalanine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N-acetyl-phenylalanine"
"46","nicotinamide",0.00492148728242776,0.0820536678097095,0.0392914017628373,0.0366329715424981,0.0164009044318876,0.0287830535361234,0.00795595241855386,0,0.000231523368617547,0.00243827217696724,0.0257949440194299,0,0.00133167003958231,0.0046816710446418,0.0303670307212401,0.442044113947242,0.000879552074126681,0.00820900900864278,0.238824668225704,0.3914970348619,0.00617646705413656,0.0213778154325735,0,0.00431846251671844,"0.81562513768887","0.561363210234124","0.561363210234124","-3.07773245518712","0.665005542102029","0.665005542102029","1.54640919934318","0.193930852282411","0.193930852282411","-3.49316827235688","0.47048642205879","0.47048642205879","0.671610628286608","0.561363210234124","0.561363210234124","-3.89335759287599","0.193930852282411","0.193930852282411","2.36203433703205","0.0606019697120061","0.0606019697120061","-4.30879341004575","0.193930852282411","0.193930852282411",-0.144014509402262,0.771503409140308,0.771503409140308,"-1.53132325584394","0.47048642205879","0.47048642205879","-0.415435817169757","1","1",3.74934308347373,0.47048642205879,0.47048642205879,"-1.94675907301369","0.885233914473202","0.885233914473202",2.21801982762979,0.112351197690464,0.112351197690464,"4.16477890064349","0.312321421676216","0.312321421676216",0.0132849775966412,0.00711618489125367,0.119606121438177,0.0407248820993682,0.159852566042594,0.00796818625085713,"nicotinamide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nicotinamide"
